userId,movieId,rating,timestamp
10,2,1,1112484569
11,1,5,1112484548
11,5,1,1112485563
11,7,1,1094786143
11,6,1,1112485816
11,9,1,1112484525
11,3,1,1112486094
11,8,1,1094786139
11,4,1,1112485734
11,2,1,1112486024
12,2,5,1112484918
12,5,1,1112486138
12,1,1,1094786172
12,7,1,1094785727
12,6,1,1112486192
12,9,1,1112485406
12,3,1,1112485460
12,8,1,1094786104
12,4,1,1112484933
13,3,5,1112486169
13,5,1,1112484493
13,1,1,1094785784
13,7,1,1112485970
13,6,1,1112485822
13,9,1,1112485880
13,8,1,1094786008
13,4,1,1112484983
13,2,1,1112484537
14,5,5,1112485731
14,1,1,1112485961
14,7,1,1112486076
14,6,1,1112486007
14,9,1,1112486055
14,3,1,1112484682
14,8,1,1112485858
14,4,1,1112485898
14,2,1,1112486086
14,1,1,1094786132
14,7,1,1112486104
14,6,1,1112485905
14,9,1,1094786108
14,3,1,1112485871
14,8,1,1112485720
14,4,1,1112486002
14,2,1,1112484619
15,5,5,1112486150
16,3,5,1112485713
16,5,1,1094786004
16,1,1,1112485502
16,7,1,1094786048
16,6,1,1112485508
16,9,1,1112485984
16,8,1,1094786067
16,4,1,1112485786
16,2,1,1112484686
17,4,5,1112486060
17,5,1,1112486127
17,1,1,1094786101
17,7,1,1112485834
17,6,1,1112485934
17,9,1,1112484633
17,3,1,1112485923
17,8,1,1112485958
17,2,1,1094786161
18,3,5,1112486045
18,5,1,1112484789
18,1,1,1112486163
18,7,1,1112486108
18,6,1,1112484575
18,9,1,1112485819
18,8,1,1112485688
18,4,1,1112485781
18,2,1,1094786027
19,2,5,1112485493
19,5,1,1112484795
19,1,1,1112485629
19,7,1,1112485748
19,6,1,974820889
19,9,1,974820598
19,3,1,974820691
19,8,1,974820658
19,4,1,974820776
20,2,5,974821014
20,5,1,974820748
20,1,1,974820598
20,7,1,974820720
20,6,1,974821014
20,9,1,974820658
20,3,1,974820969
20,8,1,974820691
20,4,1,974821014
21,2,5,974820598
21,5,1,974821014
21,1,1,974820598
21,7,1,974821014
21,6,1,974820691
21,9,1,974820659
21,3,1,974821014
21,8,1,974820846
21,4,1,974820598
22,1,5,974820943
22,5,1,974820748
22,7,1,974820776
22,6,1,974821014
22,9,1,974820720
22,3,1,974820969
22,8,1,974820969
22,4,1,974820943
22,2,1,974820969
23,6,5,974820916
23,5,1,974820598
23,1,1,974820969
23,7,1,974820748
23,9,1,974820916
23,3,1,974820720
23,8,1,974820659
23,4,1,974820659
23,2,1,974820659
24,4,5,974820598
24,5,1,974820720
24,1,1,974820598
24,7,1,974820869
24,6,1,974820846
24,9,1,974820659
24,3,1,974820889
24,8,1,974820748
24,2,1,974820776
25,2,5,974821014
25,5,1,974820691
25,1,1,974820720
25,7,1,974820943
25,6,1,974820943
25,9,1,974820889
25,3,1,974820748
25,8,1,974820776
25,4,1,974820943
26,1,5,974820916
26,5,1,974820659
26,7,1,944919407
26,6,1,945176048
26,9,1,944918047
26,3,1,944918018
26,8,1,945176048
26,4,1,945176099
26,2,1,944919133
27,4,5,945175939
27,5,1,944918444
27,1,1,944917742
27,7,1,945175870
27,6,1,944917766
27,9,1,945176021
27,3,1,944919366
27,8,1,944918500
27,2,1,945176005
28,7,5,944918215
28,5,1,945175820
28,1,1,944919041
28,6,1,945176005
28,9,1,944918047
28,3,1,944897108
28,8,1,944918215
28,4,1,944919671
28,2,1,944917267
28,5,1,945175820
29,2,5,945175750
29,5,1,944917267
29,1,1,944917450
29,7,1,944917494
29,6,1,944917558
29,9,1,944917812
29,3,1,944917912
29,8,1,945175658
29,4,1,945175963
30,2,5,944918310
30,5,1,944918444
30,1,1,944918167
30,7,1,944917797
30,6,1,944918103
30,9,1,944917558
30,3,1,944918878
30,8,1,944918980
30,4,1,944917945
31,3,5,944918800
31,5,1,945175784
31,1,1,945175784
31,7,1,944918103
31,6,1,944897108
31,9,1,944917420
31,8,1,944917859
31,4,1,944918215
31,2,1,944917797
32,1,5,944919671
32,5,1,944918444
32,7,1,944918047
32,6,1,944917666
32,9,1,944918856
32,3,1,944917691
32,8,1,944918856
32,4,1,945175658
32,2,1,944917371
33,2,5,944919330
33,5,1,944917294
33,1,1,944918407
33,7,1,944917494
33,6,1,944917396
33,9,1,944917348
33,3,1,944919330
33,8,1,944918378
33,4,1,944917494
34,8,5,944919310
34,5,1,944918103
34,1,1,944918292
34,7,1,944918444
34,6,1,944918631
34,9,1,944919671
34,3,1,944918124
34,4,1,944917691
34,2,1,944917980
35,8,5,944917420
35,5,1,944918215
35,1,1,944918103
35,7,1,944918821
35,6,1,944919083
35,9,1,944918718
35,3,1,944918718
35,4,1,945175870
35,2,1,945175820
36,8,5,945176072
36,5,1,944919728
36,1,1,945175939
36,7,1,944919671
36,6,1,945175702
36,9,1,945176005
36,3,1,945175784
36,4,1,945175870
36,2,1,945175730
37,3,5,944918748
37,5,1,945175784
37,1,1,944897108
37,7,1,945176072
37,6,1,945175939
37,9,1,944919366
37,8,1,945176048
37,4,1,945175963
37,2,1,945176072
38,5,1,945175896
38,1,1,945175963
38,7,1,945175702
38,6,1,945175730
38,9,5,944897108
38,3,1,945176021
38,8,1,944918590
38,4,1,944918378
38,2,1,945176099
39,2,5,945175870
39,5,1,945176099
39,1,1,945175939
39,7,1,944918683
39,6,1,944919671
39,9,1,944919728
39,3,1,944918444
39,8,1,944897108
39,4,1,945175784
40,1,5,944919001
40,5,1,944918292
40,7,1,944919671
40,6,1,944919729
40,9,1,944918748
40,3,1,944918310
40,8,1,944918915
40,4,1,944918215
40,2,1,945175896
41,1,5,945175870
41,5,1,944897783
41,7,1,944919729
41,6,1,944897783
41,9,1,945175784
41,3,1,945175680
41,8,1,945175939
41,4,1,945175820
41,2,1,945175963
42,1,5,945175702
42,5,1,944897441
42,7,1,944918610
42,6,1,944897654
42,9,1,945175658
42,3,1,944897877
42,8,1,945175820
42,4,1,945176005
42,2,1,945175939
43,4,5,945175730
43,5,1,945176099
43,1,1,945176099
43,7,1,945175730
43,6,1,945175658
43,9,1,945176048
43,3,1,944897405
43,8,1,944897855
43,2,1,945175870
44,8,5,944897405
44,5,1,944897654
44,1,1,944918444
44,7,1,944918516
44,6,1,944917666
44,9,1,944918980
44,3,1,945176072
44,4,1,944897405
44,2,1,944919898
45,2,5,945175820
45,5,1,945175784
45,1,1,945175730
45,7,1,944918500
45,6,1,944919407
45,9,1,944918864
45,3,1,944918980
45,8,1,944919672
45,4,1,944919729
46,8,5,945176048
46,5,1,944919729
46,1,1,944919189
46,7,1,944919729
46,6,1,944918567
46,9,1,944918468
46,3,1,944917348
46,4,1,944917450
46,2,1,840879227
47,2,5,840878922
47,5,1,840878994
47,1,1,840879061
47,7,1,840878852
47,6,1,840878898
47,9,1,840879087
47,3,1,840878922
47,8,1,840878994
47,4,1,840879198
48,2,5,840879243
48,5,1,840878994
48,1,1,840878825
48,7,1,840879019
48,6,1,840879357
48,9,1,840879087
48,3,1,840878944
48,8,1,840878944
48,4,1,840879575
49,4,5,840879523
49,5,1,840879282
49,1,1,840879457
49,7,1,840879654
49,6,1,840879038
49,9,1,840878962
49,3,1,840879265
49,8,1,840879424
49,2,1,840879322
50,2,5,851527569
50,5,1,851527751
50,1,1,851526935
50,7,1,851617589
50,6,1,851526935
50,9,1,851526992
50,3,1,851527569
50,8,1,851527012
50,4,1,851526935
51,7,5,851527514
51,1,1,851527650
51,6,1,851527723
51,9,1,851527608
51,3,1,851527569
51,8,1,851617633
51,4,1,851527608
51,2,1,851527688
52,1,5,851527569
52,5,1,851527650
52,7,1,851527650
52,6,1,851527608
52,9,1,851617474
52,3,1,851527723
52,8,1,851527515
52,4,1,851527569
52,2,1,851527723
53,4,5,851527515
53,5,1,851527650
53,1,1,851527515
53,7,1,851527607
53,6,1,851527569
53,9,1,851527688
53,3,1,851527751
53,8,1,851527650
53,2,1,851527751
54,2,5,851527608
54,5,1,851527688
54,1,1,851527569
54,7,1,851527514
54,6,1,851527515
54,9,1,851617589
54,3,1,851527515
54,8,1,851526961
54,4,1,851527056
55,1,5,851526935
55,5,1,851527056
55,7,1,851526991
55,6,1,851527650
55,9,1,851526935
55,3,1,851526935
55,8,1,851526992
55,4,1,851527074
55,2,1,851617633
56,1,5,851617589
56,5,1,851527607
56,7,1,851527152
56,6,1,851526991
56,9,1,851617553
56,3,1,851617674
56,8,1,851527723
56,4,1,851617728
56,2,1,851617674
57,2,5,851617674
57,5,1,851617674
57,1,1,851617728
57,7,1,851527231
57,6,1,858275452
57,9,1,858275558
57,3,1,858275558
57,8,1,858275452
57,4,1,858275658
58,8,5,858275452
58,5,1,858275783
58,1,1,858275917
58,7,1,858275452
58,6,1,858275658
58,9,1,858275558
58,3,1,858275783
58,4,1,858275452
58,2,1,858275658
59,2,5,858275658
59,5,1,858275917
59,1,1,858275558
59,7,1,858275452
59,6,1,858275917
59,9,1,858275782
59,3,1,858275452
59,8,1,858275658
59,4,1,858275783
60,1,5,858275558
60,5,1,1011208463
60,7,1,1011208220
60,6,1,1011207889
60,9,1,1011208732
60,3,1,1011205378
60,8,1,1011207676
60,4,1,1011207238
60,2,1,1011208366
61,2,5,1011208569
61,5,1,1011207965
61,1,1,1011208263
61,7,1,1011206659
61,6,1,1011206217
61,9,1,1011208655
61,3,1,1011207019
61,8,1,1011208090
61,4,1,1011206046
62,2,5,1011208637
62,5,1,1011205262
62,1,1,1011207775
62,7,1,1011208038
62,6,1,1011208344
62,9,1,1011204536
62,3,1,1011207889
62,8,1,1011208463
62,4,1,1011207860
63,2,5,1011206779
63,5,1,1011206595
63,1,1,1011208000
63,7,1,1011205651
63,6,1,1011208220
63,9,1,1011206456
63,3,1,1011205480
63,8,1,1011207938
63,4,1,1011207238
64,2,5,1011208066
64,5,1,1011208161
64,1,1,1011206659
64,7,1,1011206898
64,6,1,1011208527
64,9,1,1011206295
64,3,1,1011207889
64,8,1,1011207270
64,4,1,1011207810
65,2,5,1011204510
65,5,1,1011204596
65,1,1,1011207916
65,7,1,1011207700
65,6,1,1011207570
65,9,1,1011206698
65,3,1,1011207775
65,8,1,1011207830
65,4,1,1011206498
66,4,5,1011205481
66,5,1,1011205333
66,1,1,1011206898
66,7,1,1011208038
66,6,1,1011205422
66,9,1,1011206698
66,3,1,1011208112
66,8,1,1011208187
66,2,1,1011204572
67,1,5,1011206732
67,5,1,1011204654
67,7,1,1011204486
67,6,1,1011207643
67,9,1,1011206659
67,3,1,1011205262
67,8,1,1011205422
67,4,1,1011207810
67,2,1,1011206698
68,1,5,1011206065
68,5,1,1011205286
68,7,1,1011206732
68,6,1,1011207700
68,9,1,1011205940
68,3,1,1011207860
68,8,1,1011205234
68,4,1,1011207019
68,2,1,1011207810
69,2,5,1011208161
69,5,1,1011208550
69,1,1,1011208134
69,7,1,1011206549
69,6,1,1011206375
69,9,1,1011209284
69,3,1,1011205998
69,8,1,1011207079
69,4,1,1011206928
70,1,5,1011206832
70,5,1,1011208263
70,7,1,1011204620
70,6,1,1011207749
70,9,1,1011206217
70,3,1,1011207965
70,8,1,1011207938
70,4,1,1011207311
70,2,1,1011208527
71,2,5,1011208487
71,5,1,1011209096
71,1,1,1011206898
71,7,1,1011205998
71,6,1,1011205355
71,9,1,1011207019
71,3,1,1011207019
71,8,1,1011209284
71,4,1,1011205698
72,2,5,1011205481
72,5,1,1011207123
72,1,1,1011207700
72,7,1,1011206022
72,6,1,1011206498
72,9,1,1011208112
72,3,1,1011206498
72,8,1,1011207786
72,4,1,1011208463
73,2,5,1011206188
73,5,1,1011205422
73,1,1,1011208608
73,7,1,1011205452
73,6,1,1011207182
73,9,1,1011208487
73,3,1,1011209161
73,8,1,1011207052
73,4,1,1011206779
74,2,5,1011206157
74,5,1,1011205743
74,1,1,1011208637
74,7,1,1011209218
74,6,1,1011207722
74,9,1,1011206549
74,3,1,1011208187
74,8,1,1011205787
74,4,1,1011208220
75,2,5,1011206188
75,5,1,1011206346
75,1,1,1011205813
75,7,1,1011205860
75,6,1,1011205882
75,9,1,1011207270
75,3,1,1011206732
75,8,1,1011205698
75,4,1,1011209036
76,2,5,1011208608
76,5,1,1011209284
76,1,1,1011206898
76,7,1,1011208161
76,6,1,1011206832
76,9,1,1011206928
76,3,1,1011207311
76,8,1,1011205813
76,4,1,1011207019
77,1,5,1011207101
77,5,1,1011208000
77,7,1,1011208971
77,6,1,1011209036
77,9,1,1011205422
77,3,1,1011209161
77,8,1,1011207270
77,4,1,1011209218
77,2,1,1011209218
78,1,5,1011205422
78,5,1,1011209348
78,7,1,1011209036
78,6,1,1011208971
78,9,1,1011205787
78,3,1,1011209096
78,8,1,1011209036
78,4,1,1011206832
78,2,1,1011206321
79,2,5,1011206595
79,5,1,1011209096
79,1,1,1011206951
79,7,1,1011207589
79,6,1,1011204654
79,9,1,1011208700
79,3,1,1011206805
79,8,1,1011207052
79,4,1,1011206346
80,2,5,1011205521
80,5,1,1011204654
80,1,1,1011206092
80,7,1,1011204572
80,6,1,1011205452
80,9,1,1011206262
80,3,1,1011208263
80,8,1,1011205998
80,4,1,1011207101
81,2,5,1011206805
81,5,1,1011209348
81,1,1,1011208971
81,7,1,1011209348
81,6,1,1011206456
81,9,1,1011207860
81,3,1,1011209218
81,8,1,1011205675
81,4,1,1011208000
82,1,5,1011207570
82,5,1,1011205743
82,7,1,1011207182
82,6,1,1011206595
82,9,1,1011209096
82,3,1,1011206698
82,8,1,1011206092
82,4,1,1011204620
82,2,1,1011207916
83,2,5,1011208318
83,5,1,1011209161
83,1,1,1011209284
83,7,1,1011208344
83,6,1,1011206498
83,9,1,1011206864
83,3,1,1011208366
83,8,1,1011209161
83,4,1,1011207358
84,2,5,1011206456
84,5,1,1011208134
84,1,1,1011206375
84,7,1,1011207052
84,6,1,1011209161
84,9,1,1011209284
84,3,1,1011208971
84,8,1,1011206779
84,4,1,1011209348
85,2,5,1011208971
85,5,1,1011207238
85,1,1,1011206977
85,7,1,1011206022
85,6,1,1011207079
85,9,1,1011205675
85,3,1,1011207270
85,8,1,1011206732
85,4,1,1011206951
86,4,5,1011209036
86,5,1,1011207860
86,1,1,1011208318
86,7,1,1011205111
86,6,1,1011206864
86,9,1,1011208220
86,3,1,1011206417
86,8,1,1011207965
86,2,1,1011207749
87,4,5,1011208187
87,5,1,1011208318
87,1,1,1011207749
87,7,1,1011205452
87,6,1,1011205026
87,9,1,1011205026
87,3,1,1011205069
87,8,1,1011208675
87,2,1,1011205286
88,1,5,1011205651
88,5,1,1011207749
88,7,1,1011205069
88,6,1,1011206864
88,9,1,1011207916
88,3,1,1011208463
88,8,1,1011206092
88,4,1,1011206517
88,2,1,1011207205
89,1,5,1011205069
89,5,1,1011205089
89,7,1,1011206977
89,6,1,1011205333
89,9,1,1011205521
89,3,1,1011205131
89,8,1,1011205333
89,4,1,1011204747
89,2,1,1011204803
90,2,5,1011204833
90,5,1,1011204747
90,1,1,1011204773
90,7,1,1011204747
90,6,1,1011204833
90,9,1,1011204879
90,3,1,1011204899
90,8,1,833981871
90,4,1,833981733
91,1,5,833982631
91,5,1,833981834
91,7,1,833981918
91,6,1,833981710
91,9,1,833981963
91,3,1,833981896
91,8,1,833982197
91,4,1,833981870
91,2,1,833973081
92,2,5,833973175
92,5,1,833981804
92,1,1,833973175
92,7,1,833982178
92,6,1,833982178
92,9,1,833981993
92,3,1,834586861
92,8,1,833982765
92,4,1,833981834
93,2,5,835087532
93,5,1,833982013
93,1,1,833981834
93,7,1,833981963
93,6,1,833982244
93,9,1,833982245
93,3,1,833981870
93,8,1,833981834
93,4,1,833973081
94,7,5,833973235
94,5,1,833973235
94,1,1,834586900
94,6,1,833981834
94,9,1,833973175
94,3,1,833973175
94,8,1,833982244
94,4,1,833982683
94,2,1,833982808
95,7,5,833982259
95,5,1,833982790
95,1,1,833982013
95,6,1,833982133
95,9,1,834587089
95,3,1,833982715
95,8,1,833973081
95,4,1,833982668
95,2,1,833981804
96,1,5,833982259
96,5,1,835087603
96,7,1,833981896
96,6,1,833982648
96,9,1,833982790
96,3,1,833982957
96,8,1,833973298
96,4,1,833982860
96,2,1,834587074
97,4,5,833982668
97,5,1,833982859
97,1,1,833982013
97,7,1,833982889
97,6,1,833973175
97,9,1,833982668
97,3,1,833973081
97,8,1,833973081
97,2,1,833981896
98,2,5,835087532
98,5,1,833982889
98,1,1,833981710
98,7,1,834586915
98,6,1,834586590
98,9,1,994019198
98,3,1,994019177
98,8,1,994019177
98,4,1,994020644
99,4,5,994020010
99,5,1,994020231
99,1,1,994019240
99,7,1,994020680
99,6,1,994020490
99,9,1,994020834
99,3,1,994020490
99,8,1,994020516
99,2,1,994020834
100,2,5,994020644
100,5,1,994020305
100,1,1,994020264
100,7,1,994020680
100,6,1,994020644
100,9,1,994019133
100,3,1,994020379
100,8,1,994020517
100,4,1,994020078
101,1,5,994019476
101,5,1,994019432
101,7,1,994019451
101,6,1,994019320
101,9,1,994019476
101,3,1,994019320
101,8,1,994020180
101,4,1,994019656
101,2,1,994019881
102,1,5,994019848
102,5,1,994019820
102,7,1,994019800
102,6,1,994019775
102,9,1,943497887
102,3,1,943497660
102,8,1,943497660
102,4,1,943497376
102,2,1,943497122
103,1,5,943497122
103,5,1,943497439
103,7,1,943497122
103,6,1,943497610
103,9,1,943497284
103,3,1,943497986
103,8,1,943497180
103,4,1,943497376
103,2,1,943497122
104,1,5,943497235
104,5,1,943497610
104,7,1,943497502
104,6,1,943497235
104,9,1,943497554
104,3,1,943497502
104,8,1,943497235
104,4,1,943497554
104,2,1,943497180
105,1,5,943497986
105,5,1,943497376
105,7,1,943497610
105,6,1,943497180
105,9,1,943497180
105,3,1,943497376
105,8,1,943497502
105,4,1,943497838
105,2,1,943497376
106,1,5,943497934
106,5,1,943497934
106,7,1,943497502
106,6,1,943497502
106,9,1,943497439
106,3,1,943497376
106,8,1,1230858821
106,4,1,1230858959
106,2,1,1230783704
107,1,5,1230783095
107,5,1,1230859032
107,7,1,1230856649
107,6,1,1230853748
107,9,1,1230785947
107,3,1,1230785343
107,8,1,1230858914
107,4,1,1230853973
107,2,1,1230787621
108,1,5,1230858900
108,5,1,1230782534
108,7,1,1230787804
108,6,1,1230788954
108,9,1,1230859015
108,3,1,1230787870
108,8,1,1230858945
108,4,1,1230858996
108,2,1,1230788946
109,1,5,1230787560
109,5,1,1230787831
109,7,1,1230858799
109,6,1,1230788496
109,9,1,1230850571
109,3,1,1230783700
109,8,1,1230858804
109,4,1,1230858919
109,2,1,1230858954
110,1,5,1230858880
110,5,1,1251170857
110,7,1,1230785967
110,6,1,1230787663
110,9,1,1230783786
110,3,1,1230853962
110,8,1,1230788002
110,4,1,1230788713
110,2,1,1230858949
111,1,5,1230787591
111,5,1,1251170861
111,7,1,1230782539
111,6,1,1230787503
111,9,1,1230788928
111,3,1,1230853957
111,8,1,1230859027
111,4,1,1230858969
111,2,1,1251170867
112,1,5,1230788848
112,5,1,1230789445
112,7,1,1230858809
112,6,1,1230858904
112,9,1,1230858934
112,3,1,1230858873
112,8,1,1230853952
112,4,1,1230787801
112,2,1,1230782542
113,1,5,1230784338
113,5,1,1230853720
113,7,1,1251143205
113,6,1,1230782626
113,9,1,1230787775
113,3,1,1251170912
113,8,1,1230788659
113,4,1,1230856213
113,2,1,1230788340
114,1,5,1230853947
114,5,1,1230784021
114,7,1,1230858924
114,6,1,1230787643
114,9,1,1251170109
114,3,1,1230853922
114,8,1,1230853917
114,4,1,1230784254
114,2,1,1230859011
115,1,5,1251144145
115,5,1,1230784195
115,7,1,1230853696
115,6,1,1230782602
115,9,1,1230782561
115,3,1,1230788620
115,8,1,1230853691
115,4,1,1230785998
115,2,1,1230784671
116,1,5,1230787560
116,5,1,1230858974
116,7,1,1230858888
116,6,1,1230784277
116,9,1,1230858825
116,3,1,1230853686
116,8,1,1230784258
116,4,1,1230785513
116,2,1,1230784460
117,1,5,1230788851
117,5,1,1230788606
117,7,1,1230786024
117,6,1,1230785922
117,9,1,1230784185
117,3,1,1230859001
117,8,1,1230784317
117,4,1,1230784904
117,2,1,1230853869
118,1,5,1230783065
118,5,1,1230859169
118,7,1,1251170543
118,6,1,1230857283
118,9,1,1230859076
118,3,1,1230787983
118,8,1,1230788734
118,4,1,1230788580
118,2,1,1230782724
119,1,5,1230788655
119,5,1,1230789404
119,7,1,1230785075
119,6,1,1230788078
119,9,1,1230858964
119,3,1,1230788594
119,8,1,1230788909
119,4,1,1230787997
119,2,1,1230787636
120,1,5,1230785499
120,5,1,1230859062
120,7,1,1230857275
120,6,1,1230782674
120,9,1,1230855910
120,3,1,1230785925
120,8,1,1230785927
120,4,1,1230786066
120,2,1,1230853853
121,1,5,1230857271
121,5,1,1230857266
121,7,1,1230789406
121,6,1,1230857260
121,9,1,1230784335
121,3,1,1230783788
121,8,1,1230789398
121,4,1,1230782563
121,2,1,1230855905
122,1,5,1230785789
122,5,1,1230788590
122,7,1,1230857238
122,6,1,1230853841
122,9,1,1230785306
122,3,1,1230782646
122,8,1,1230853836
122,4,1,1230855891
122,2,1,1230859056
123,1,5,1230923254
123,5,1,1230782694
123,7,1,1251170040
123,6,1,1230787515
123,9,1,1230783041
123,3,1,1230782748
123,8,1,1230858979
123,4,1,1230789391
123,2,1,1230788958
124,1,5,1230785729
124,5,1,1230782656
124,7,1,1230784732
124,6,1,1230788672
124,9,1,1230788110
124,3,1,1230854280
124,8,1,1230782583
124,4,1,1230788701
124,2,1,1251170922
125,1,5,1230784958
125,5,1,1230859489
125,7,1,1230785615
125,6,1,1230854275
125,9,1,1230784640
125,3,1,1230788870
125,8,1,1230857185
125,4,1,1251170690
125,2,1,1230854178
126,1,5,1230859482
126,5,1,1230789430
126,7,1,1230788921
126,6,1,1251143969
126,9,1,1230782719
126,3,1,1230853680
126,8,1,1230859507
126,4,1,1230859502
126,2,1,1230854150
127,1,5,1230789266
127,5,1,1230788503
127,7,1,1230782616
127,6,1,1230789252
127,9,1,1230785908
127,3,1,1230788764
127,8,1,1230784884
127,4,1,1230859008
127,2,1,1230789135
128,1,5,1230788726
128,5,1,1230788778
128,7,1,1230789353
128,6,1,1230788390
128,9,1,1230853817
128,3,1,1251143388
128,8,1,1230788886
128,4,1,1230787667
128,2,1,1230853813
129,1,5,1251170399
129,5,1,1230785081
129,7,1,1230784412
129,6,1,1230854128
129,9,1,1230854124
129,3,1,1230854101
129,8,1,1230783076
129,4,1,1251170238
129,2,1,1230789381
130,1,5,1230789053
130,5,1,1230785298
130,7,1,1230854094
130,6,1,1230854086
130,9,1,1230787739
130,3,1,1294796159
130,8,1,1230854080
130,4,1,1230785037
130,2,1,1230853806
131,1,5,1230853801
131,5,1,1230854075
131,7,1,1230859022
131,6,1,1230785185
131,9,1,1230787858
131,3,1,1230785667
131,8,1,1230783574
131,4,1,1230854073
131,2,1,1230789319
132,1,5,1251170625
132,5,1,1230789386
132,7,1,1251170564
132,6,1,1230787823
132,9,1,1230782529
132,3,1,1230784737
132,8,1,1230783100
132,4,1,1230788055
132,2,1,1230787279
133,1,5,1230787506
133,5,1,1230787884
133,7,1,1230859199
133,6,1,1230920197
133,9,1,1230857019
133,3,1,1230853675
133,8,1,1230920211
133,4,1,1230789277
133,2,1,1230783478
134,1,5,1230920144
134,5,1,1230787846
134,7,1,1230788070
134,6,1,1230856804
134,9,1,1251144006
134,3,1,1230854070
134,8,1,1230856800
134,4,1,1230853796
134,2,1,1230787610
135,1,5,1230788806
135,5,1,1230783644
135,7,1,1230789329
135,6,1,1230854065
135,9,1,1251169720
135,3,1,1230788741
135,8,1,1230787901
135,4,1,1230789238
135,2,1,1230789426
136,1,5,1230853791
136,5,1,1230853788
136,7,1,1230854061
136,6,1,1230853783
136,9,1,1251170529
136,3,1,1230788633
136,8,1,1230859039
136,4,1,1294796201
136,2,1,1230859193
137,1,5,1230787978
137,5,1,1251170336
137,7,1,1230789023
137,6,1,1230854056
137,9,1,1230788584
137,3,1,1230785165
137,8,1,1294796113
137,4,1,1251170405
137,2,1,1230788888
138,1,5,1230788478
138,5,1,1230853778
138,7,1,1230859187
138,6,1,1230783226
138,9,1,1230783392
138,3,1,1230854051
138,8,1,1230789183
138,4,1,1230789294
138,2,1,1230853775
139,1,5,1230787787
139,5,1,1230785957
139,7,1,1230784901
139,6,1,1230784116
139,9,1,1230789394
139,3,1,1230853763
139,8,1,1251169969
139,4,1,1230787751
139,2,1,1230853768
140,1,5,1230853758
140,5,1,1230788346
140,7,1,1230854046
140,6,1,1251170251
140,9,1,1230856754
140,3,1,1230788539
140,8,1,1230787521
140,4,1,1294796132
140,2,1,1230789208
141,1,5,1230784442
141,5,1,1230788552
141,7,1,1230783500
141,6,1,1230784119
141,9,1,1230787509
141,3,1,1230856746
141,8,1,1230783123
141,4,1,1230920139
141,2,1,1230788624
142,1,5,1230783053
142,5,1,1230789100
142,7,1,1230789034
142,6,1,1230783004
142,9,1,1230787955
142,3,1,1230859180
142,8,1,1230789270
142,4,1,1230788250
142,2,1,1230853753
143,1,5,1230788810
143,5,1,1230856739
143,7,1,1230785093
143,6,1,1230788473
143,9,1,1230788359
143,3,1,1230783579
143,8,1,1230787838
143,4,1,1230789324
143,2,1,1230789074
144,1,5,1230856729
144,5,1,1230856675
144,7,1,1251143620
144,6,1,1230785984
144,9,1,1230784216
144,3,1,1230785942
144,8,1,1251169509
144,4,1,1251169624
144,2,1,1251143713
145,1,5,1251142875
145,5,1,1230858750
145,7,1,1230785619
145,6,1,1251143041
145,9,1,1230788278
145,3,1,1230785191
145,8,1,1230788663
145,4,1,1251170305
145,2,1,1230785814
146,1,5,1230788788
146,5,1,1294796176
